gameid,qtr,min,sec,off,def,down,togo,ydline,description,offscore,defscore,season
20120909_IND@CHI,1,55,42,CHI,IND,3,10,80,(10:42) (Shotgun) J.Cutler pass short right to B.Marshall to CHI 33 for 13 yards (V.Davis).,0,7,2012
20120909_IND@CHI,1,55,0,CHI,IND,1,10,67,(10:00) J.Cutler pass incomplete short left to M.Forte.,0,7,2012
20120909_IND@CHI,1,54,56,CHI,IND,2,10,67,(9:56) M.Forte left end to IND 35 for 32 yards (A.Bethea).,0,7,2012
20120909_IND@CHI,1,54,9,CHI,IND,1,10,35,(9:09) J.Cutler pass incomplete deep left to K.Davis.,0,7,2012
20120909_IND@CHI,1,54,4,CHI,IND,2,10,35,(9:04) J.Cutler pass incomplete deep left to B.Marshall (J.Powers).,0,7,2012
20120909_IND@CHI,1,53,56,CHI,IND,3,10,35,(8:56) (Shotgun) J.Cutler pass incomplete deep middle to E.Bennett. PENALTY on IND-J.King Defensive Pass Interference 19 yards enforced at IND 35 - No Play.,0,7,2012
20120909_IND@CHI,1,53,49,CHI,IND,1,10,16,(8:49) J.Cutler pass incomplete deep left to A.Jeffery.,0,7,2012
20120909_IND@CHI,1,53,45,CHI,IND,2,10,16,(8:45) M.Forte right tackle to IND 1 for 15 yards (T.Zbikowski).,0,7,2012
20120909_IND@CHI,1,52,58,CHI,IND,1,1,1,(7:58) J.Cutler pass incomplete short left to B.Marshall. PENALTY on IND-C.Vaughn Defensive Pass Interference 0 yards enforced at IND 1 - No Play.,0,7,2012
20120909_IND@CHI,1,52,54,CHI,IND,1,1,1,(7:54) M.Bush right tackle to IND 1 for no gain (M.Harvey).,0,7,2012
20120909_IND@CHI,1,52,21,CHI,IND,2,1,1,(7:21) C.Williams reported in as eligible.  M.Bush right tackle for 1 yard TOUCHDOWN.,0,7,2012
20120909_IND@CHI,1,52,21,CHI,IND,,,1,R.Gould extra point is GOOD Center-P.Mannelly Holder-A.Podlesh.,0,7,2012
20120909_IND@CHI,1,52,21,CHI,IND,,,1,R.Gould kicks 65 yards from CHI 35 to end zone Touchback.,7,7,2012
20120909_IND@CHI,1,52,19,IND,CHI,1,10,80,(7:19) (Shotgun) A.Luck pass short middle to R.Wayne to IND 28 for 8 yards (B.Urlacher).,7,7,2012
20120909_IND@CHI,1,51,42,IND,CHI,2,2,72,(6:42) A.Luck pass incomplete short left to R.Wayne (B.Urlacher) [M.Toeaina].,7,7,2012
20120909_IND@CHI,1,51,36,IND,CHI,3,2,72,(6:36) A.Luck scrambles left guard to IND 31 for 3 yards (H.Melton).,7,7,2012
20120909_IND@CHI,1,50,51,IND,CHI,1,10,69,(5:51) D.Brown left guard to IND 27 for -4 yards (H.Melton).,7,7,2012
20120909_IND@CHI,1,50,11,IND,CHI,2,14,73,(5:11) (Shotgun) A.Luck pass short right to L.Brazill to IND 37 for 10 yards (M.Wright).,7,7,2012
20120909_IND@CHI,1,49,33,IND,CHI,3,4,63,(4:33) (Shotgun) A.Luck pass incomplete short left to R.Wayne [S.McClellin].,7,7,2012
20120909_IND@CHI,1,49,28,IND,CHI,4,4,63,(4:28) (Punt formation) P.McAfee punts 63 yards to end zone Center-M.Overton Touchback.,7,7,2012
20120909_IND@CHI,1,49,19,CHI,IND,1,10,80,(4:19) J.Cutler pass incomplete short left to B.Marshall (T.Zbikowski).,7,7,2012
20120909_IND@CHI,1,49,15,CHI,IND,2,10,80,(4:15) M.Bush left guard to CHI 23 for 3 yards (R.Mathis).,7,7,2012
20120909_IND@CHI,1,48,35,CHI,IND,3,7,77,(3:35) (Shotgun) J.Cutler pass incomplete deep right to B.Marshall (A.Bethea).,7,7,2012
20120909_IND@CHI,1,48,29,CHI,IND,4,7,77,(3:29) (Punt formation) A.Podlesh punts 33 yards to IND 44 Center-P.Mannelly out of bounds.,7,7,2012
20120909_IND@CHI,1,48,21,IND,CHI,1,10,56,(3:21) V.Ballard left end to IND 45 for 1 yard (L.Briggs).,7,7,2012
20120909_IND@CHI,1,47,36,IND,CHI,2,9,55,(2:36) (Shotgun) V.Ballard left tackle to IND 48 for 3 yards (J.Peppers).,7,7,2012
20120909_IND@CHI,1,46,48,IND,CHI,3,6,52,(1:48) (Shotgun) A.Luck sacked at IND 40 for -8 yards (J.Peppers). FUMBLES (J.Peppers) and recovers at IND 38. A.Luck to IND 38 for no gain (J.Peppers). PENALTY on CHI-S.McClellin Neutral Zone Infraction 5 yards enforced at IND 48 - No Play.,7,7,2012
20120909_IND@CHI,1,46,41,IND,CHI,3,1,47,(1:41) (Shotgun) A.Luck pass incomplete short right to D.Brown.,7,7,2012
20120909_IND@CHI,1,46,38,IND,CHI,4,1,47,(1:38) (Punt formation) P.McAfee punts 42 yards to CHI 5 Center-M.Overton downed by IND-J.Hickman.,7,7,2012
20120909_IND@CHI,1,46,25,CHI,IND,1,10,95,(1:25) J.Cutler pass short left to B.Marshall to CHI 12 for 7 yards (J.Powers).,7,7,2012
20120909_IND@CHI,1,45,50,CHI,IND,2,3,88,(:50) M.Forte right tackle to CHI 15 for 3 yards (A.Bethea).,7,7,2012
20120909_IND@CHI,1,45,9,CHI,IND,1,10,85,(:09) J.Cutler pass short left to M.Forte to CHI 16 for 1 yard (T.Zbikowski).,7,7,2012
20120909_IND@CHI,2,45,0,CHI,IND,2,9,84,(15:00) M.Forte left guard to CHI 21 for 5 yards (A.Bethea).,7,7,2012
20120909_IND@CHI,2,44,18,CHI,IND,3,4,79,(14:18) (Shotgun) J.Cutler pass short left to E.Bennett to CHI 31 for 10 yards (R.Mathis).,7,7,2012
20120909_IND@CHI,2,43,40,CHI,IND,1,10,69,(13:40) (No Huddle) J.Cutler pass deep left to B.Marshall pushed ob at CHI 47 for 16 yards (A.Bethea).,7,7,2012
20120909_IND@CHI,2,43,18,CHI,IND,1,10,53,(13:18) (No Huddle) J.Cutler pass incomplete short left to B.Marshall (J.Powers).,7,7,2012
20120909_IND@CHI,2,43,11,CHI,IND,2,10,53,(13:11) (No Huddle) M.Forte right guard to IND 49 for 4 yards (K.Conner). PENALTY on CHI-C.Spencer Offensive Holding 10 yards enforced at CHI 47 - No Play.,7,7,2012
20120909_IND@CHI,2,42,33,CHI,IND,2,20,63,(12:33) (Shotgun) J.Cutler pass deep right to D.Hester to IND 34 for 29 yards (J.Freeman).,7,7,2012
20120909_IND@CHI,2,41,45,CHI,IND,1,10,34,(11:45) M.Forte left guard to IND 34 for no gain (K.Conner).,7,7,2012
20120909_IND@CHI,2,41,8,CHI,IND,2,10,34,(11:08) (Shotgun) J.Cutler pass short right to M.Forte pushed ob at IND 3 for 31 yards (T.Zbikowski).,7,7,2012
20120909_IND@CHI,2,40,37,CHI,IND,1,3,3,(10:37) J.Cutler pass short right to B.Marshall for 3 yards TOUCHDOWN.,7,7,2012
20120909_IND@CHI,2,40,37,CHI,IND,,,3,R.Gould extra point is GOOD Center-P.Mannelly Holder-A.Podlesh.,7,7,2012
20120909_IND@CHI,2,40,37,CHI,IND,,,3,R.Gould kicks 65 yards from CHI 35 to end zone Touchback.,14,7,2012
20120909_IND@CHI,2,40,33,IND,CHI,1,10,80,(10:33) A.Luck pass deep left to R.Wayne to IND 37 for 17 yards (K.Hayden).,7,14,2012
20120909_IND@CHI,2,39,53,IND,CHI,1,10,63,(9:53) A.Luck pass deep right intended for D.Avery INTERCEPTED by T.Jennings at CHI 20. T.Jennings to CHI 37 for 17 yards (C.Fleener).,7,14,2012
20120909_IND@CHI,2,39,40,CHI,IND,1,10,63,(9:40) J.Cutler pass deep middle to B.Marshall to IND 39 for 24 yards (A.Bethea).,14,7,2012
20120909_IND@CHI,2,39,2,CHI,IND,1,10,39,(9:02) M.Bush left guard to IND 38 for 1 yard (D.Nevis).,14,7,2012
20120909_IND@CHI,2,38,21,CHI,IND,2,9,38,(8:21) J.Cutler pass short middle to A.Jeffery to IND 23 for 15 yards (V.Davis).,14,7,2012
20120909_IND@CHI,2,37,44,CHI,IND,1,10,23,(7:44) M.Bush left tackle to IND 23 for no gain (K.Conner).,14,7,2012
20120909_IND@CHI,2,37,4,CHI,IND,2,10,23,(7:04) J.Cutler pass incomplete deep middle to D.Hester. PENALTY on CHI-D.Hester Offensive Pass Interference 10 yards enforced at IND 23 - No Play.,14,7,2012
20120909_IND@CHI,2,36,57,CHI,IND,2,20,33,(6:57) (Shotgun) J.Cutler pass short left to B.Marshall to IND 24 for 9 yards (J.Powers).,14,7,2012
20120909_IND@CHI,2,36,19,CHI,IND,3,11,24,(6:19) (Shotgun) M.Bush right guard to IND 17 for 7 yards (A.Bethea).,14,7,2012
20120909_IND@CHI,2,35,36,CHI,IND,4,4,17,(5:36) (Field Goal formation) R.Gould 35 yard field goal is GOOD Center-P.Mannelly Holder-A.Podlesh.,14,7,2012
20120909_IND@CHI,2,35,36,CHI,IND,,,17,R.Gould kicks 70 yards from CHI 35 to IND -5. C.Vaughn pushed ob at IND 23 for 28 yards (D.Moore).,17,7,2012
20120909_IND@CHI,2,35,26,IND,CHI,1,10,77,(5:26) A.Luck pass deep left to R.Wayne to IND 46 for 23 yards (C.Conte) [S.Paea]. IND-R.Wayne was injured during the play. His return is Probable.,7,17,2012
20120909_IND@CHI,2,35,1,IND,CHI,1,10,54,(5:01) A.Luck pass incomplete short right to D.Avery (T.Jennings). PENALTY on CHI-T.Jennings Defensive Pass Interference 6 yards enforced at IND 46 - No Play.,7,17,2012
20120909_IND@CHI,2,34,58,IND,CHI,1,10,48,(4:58) D.Brown left guard to CHI 30 for 18 yards (K.Hayden; M.Wright).,7,17,2012
20120909_IND@CHI,2,34,14,IND,CHI,1,10,30,(4:14) (Shotgun) A.Luck pass incomplete short right to R.Wayne (C.Conte).,7,17,2012
20120909_IND@CHI,2,34,10,IND,CHI,2,10,30,(4:10) A.Luck pass short left to R.Wayne to CHI 18 for 12 yards (B.Urlacher; K.Hayden).,7,17,2012
20120909_IND@CHI,2,33,25,IND,CHI,1,10,18,(3:25) D.Brown left tackle for 18 yards TOUCHDOWN.,7,17,2012
20120909_IND@CHI,2,33,25,IND,CHI,,,18,A.Vinatieri extra point is GOOD Center-M.Overton Holder-P.McAfee.,7,17,2012
20120909_IND@CHI,2,33,25,IND,CHI,,,18,P.McAfee kicks 68 yards from IND 35 to CHI -3. D.Hester to CHI 28 for 31 yards (M.Harvey).,14,17,2012
20120909_IND@CHI,2,33,7,CHI,IND,1,10,72,(3:07) J.Cutler pass deep left to K.Adams to CHI 45 for 17 yards (J.Powers).,17,14,2012
20120909_IND@CHI,2,32,27,CHI,IND,1,10,55,(2:27) J.Cutler pass incomplete deep right to B.Marshall (J.King).,17,14,2012
20120909_IND@CHI,2,32,22,CHI,IND,2,10,55,(2:22) J.Cutler pass incomplete short middle to M.Forte (C.Redding).,17,14,2012
20120909_IND@CHI,2,32,17,CHI,IND,3,10,55,(2:17) (Shotgun) J.Cutler pass short middle to E.Bennett to IND 40 for 15 yards (J.King). Penalty on IND-T.Zbikowski Defensive Holding declined.,17,14,2012
20120909_IND@CHI,2,32,0,CHI,IND,1,10,40,(2:00) (Shotgun) M.Forte left guard to IND 39 for 1 yard (M.Fokou).,17,14,2012
20120909_IND@CHI,2,31,29,CHI,IND,2,9,39,(1:29) (Shotgun) J.Cutler pass short left to B.Marshall to IND 26 for 13 yards (T.Zbikowski).,17,14,2012
20120909_IND@CHI,2,30,58,CHI,IND,1,10,26,(:58) (No Huddle Shotgun) J.Cutler pass deep middle to E.Bennett for 26 yards TOUCHDOWN. Penalty on IND-J.King Defensive Pass Interference declined. The Replay Assistant challenged the runner broke the plane ruling and the play was REVERSED. (No Huddle Shotgun) J.Cutler pass deep middle to E.Bennett to IND 1 for 25 yards (A.Bethea). Penalty on IND-J.King Defensive Pass Interference declined.,17,14,2012
20120909_IND@CHI,2,30,50,CHI,IND,1,1,1,(:50) J.Cutler pass incomplete short right to B.Marshall. PENALTY on IND-V.Davis Defensive Pass Interference 0 yards enforced at IND 1 - No Play.,17,14,2012
20120909_IND@CHI,2,30,46,CHI,IND,1,1,1,(:46) M.Bush left guard for 1 yard TOUCHDOWN.,17,14,2012
20120909_IND@CHI,2,30,46,CHI,IND,,,1,R.Gould extra point is GOOD Center-P.Mannelly Holder-A.Podlesh.,17,14,2012
20120909_IND@CHI,2,30,46,CHI,IND,,,1,R.Gould kicks 66 yards from CHI 35 to IND -1. C.Vaughn to IND 22 for 23 yards (B.Costanzo).,24,14,2012
20120909_IND@CHI,2,30,39,IND,CHI,1,10,78,(:39) (Shotgun) A.Luck pass short middle to C.Fleener to IND 29 for 7 yards (M.Wright).,14,24,2012
20120909_IND@CHI,2,30,34,IND,CHI,2,3,71,(:34) (Shotgun) A.Luck pass short left to R.Wayne pushed ob at IND 37 for 8 yards (K.Hayden).,14,24,2012
20120909_IND@CHI,2,30,27,IND,CHI,1,10,63,(:27) (No Huddle Shotgun) A.Luck pass short left to C.Fleener pushed ob at CHI 41 for 22 yards (M.Wright).,14,24,2012
20120909_IND@CHI,2,30,20,IND,CHI,1,10,41,(:20) (Shotgun) A.Luck pass deep middle to C.Fleener to CHI 19 for 22 yards (M.Wright).,14,24,2012
20120909_IND@CHI,2,30,12,IND,CHI,1,10,19,(:12) (Shotgun) A.Luck pass incomplete deep right to D.Avery (T.Jennings).,14,24,2012
20120909_IND@CHI,2,30,6,IND,CHI,2,10,19,(:06) (Field Goal formation) A.Vinatieri 37 yard field goal is No Good Wide Right Center-M.Overton Holder-P.McAfee.,14,24,2012
20120909_IND@CHI,2,30,2,CHI,IND,1,10,73,(:02) J.Cutler kneels to CHI 26 for -1 yards.,24,14,2012
20120909_IND@CHI,3,30,0,CHI,IND,,,73,R.Gould kicks 65 yards from CHI 35 to end zone Touchback.,24,14,2012
20120909_IND@CHI,3,30,0,IND,CHI,1,10,80,(15:00) D.Brown right end pushed ob at IND 21 for 1 yard (T.Jennings).,14,24,2012
20120909_IND@CHI,3,29,27,IND,CHI,2,9,79,(14:27) A.Luck pass incomplete short left to C.Fleener.,14,24,2012
20120909_IND@CHI,3,29,22,IND,CHI,3,9,79,(14:22) (Shotgun) A.Luck pass incomplete short left to K.Adams.,14,24,2012
20120909_IND@CHI,3,29,19,IND,CHI,4,9,79,(14:19) (Punt formation) P.McAfee punts 57 yards to CHI 22 Center-M.Overton. D.Hester pushed ob at CHI 45 for 23 yards (M.Fokou).,14,24,2012
20120909_IND@CHI,3,29,2,CHI,IND,1,10,55,(14:02) M.Bush right end to IND 35 for 20 yards (A.Bethea). IND-A.Bethea was injured during the play. His return is Questionable.,24,14,2012
20120909_IND@CHI,3,28,23,CHI,IND,1,10,35,(13:23) J.Cutler pass short right to A.Jeffery to IND 12 for 23 yards (V.Davis).,24,14,2012
20120909_IND@CHI,3,27,37,CHI,IND,1,10,12,(12:37) M.Forte left guard to IND 6 for 6 yards (C.Redding; P.McAfee).,24,14,2012
20120909_IND@CHI,3,26,57,CHI,IND,2,4,6,(11:57) M.Forte left tackle for 6 yards TOUCHDOWN.,24,14,2012
20120909_IND@CHI,3,26,57,CHI,IND,,,6,R.Gould extra point is GOOD Center-P.Mannelly Holder-A.Podlesh.,24,14,2012
20120909_IND@CHI,3,26,57,CHI,IND,,,6,R.Gould kicks 71 yards from CHI 35 to IND -6. L.Brazill to IND 9 for 15 yards (J.Thomas). FUMBLES (J.Thomas) RECOVERED by CHI-K.Hayden at IND 12. K.Hayden ran ob at IND 12 for no gain.,31,14,2012
20120909_IND@CHI,3,26,46,CHI,IND,1,10,12,(11:46) D.Hester left end to IND 16 for -4 yards (J.Freeman).,31,14,2012
20120909_IND@CHI,3,25,57,CHI,IND,2,14,16,(10:57) (Shotgun) J.Cutler pass short right to M.Forte to IND 8 for 8 yards (V.Davis).,31,14,2012
20120909_IND@CHI,3,25,11,CHI,IND,3,6,8,(10:11) (Shotgun) J.Cutler pass incomplete short middle to B.Marshall (J.King).,31,14,2012
20120909_IND@CHI,3,25,7,CHI,IND,4,6,8,(10:07) (Field Goal formation) R.Gould 26 yard field goal is GOOD Center-P.Mannelly Holder-A.Podlesh.,31,14,2012
20120909_IND@CHI,3,25,7,CHI,IND,,,8,R.Gould kicks 65 yards from CHI 35 to end zone Touchback.,34,14,2012
20120909_IND@CHI,3,25,2,IND,CHI,1,10,80,(10:02) A.Luck pass short left to C.Fleener to IND 25 for 5 yards (N.Roach).,14,34,2012
20120909_IND@CHI,3,24,20,IND,CHI,2,5,75,(9:20) D.Brown right guard to IND 22 for -3 yards (H.Melton; N.Roach).,14,34,2012
20120909_IND@CHI,3,23,39,IND,CHI,3,8,78,(8:39) (Shotgun) A.Luck pass incomplete short right to L.Brazill (N.Roach) [S.Paea]. PENALTY on CHI-N.Roach Illegal Contact 5 yards enforced at IND 22 - No Play.,14,34,2012
20120909_IND@CHI,3,23,32,IND,CHI,1,10,73,(8:32) A.Luck pass incomplete short left to D.Brown.,14,34,2012
20120909_IND@CHI,3,23,26,IND,CHI,2,10,73,(8:26) (Shotgun) A.Luck pass short right to K.Adams to IND 40 for 13 yards (T.Jennings; N.Roach).,14,34,2012
20120909_IND@CHI,3,22,46,IND,CHI,1,10,60,(7:46) D.Brown left end to IND 40 for no gain (M.Toeaina; G.Hayes).,14,34,2012
20120909_IND@CHI,3,22,6,IND,CHI,2,10,60,(7:06) (Shotgun) A.Luck pass incomplete short left to D.Avery (K.Hayden).,14,34,2012
20120909_IND@CHI,3,22,1,IND,CHI,3,10,60,(7:01) (Shotgun) A.Luck pass short middle to R.Wayne to CHI 41 for 19 yards (C.Conte).,14,34,2012
20120909_IND@CHI,3,21,22,IND,CHI,1,10,41,(6:22) A.Luck pass deep middle to C.Fleener to CHI 17 for 24 yards (G.Hayes).,14,34,2012
20120909_IND@CHI,3,20,42,IND,CHI,1,10,17,(5:42) A.Luck pass incomplete short right to R.Wayne.,14,34,2012
20120909_IND@CHI,3,20,37,IND,CHI,2,10,17,(5:37) D.Brown right guard to CHI 10 for 7 yards (J.Peppers).,14,34,2012
20120909_IND@CHI,3,19,57,IND,CHI,3,3,10,(4:57) (Shotgun) A.Luck pass short right intended for R.Wayne INTERCEPTED by C.Conte (T.Jennings) at CHI -3. C.Conte to CHI 32 for 35 yards (K.Adams).,14,34,2012
20120909_IND@CHI,3,19,46,CHI,IND,1,10,68,(4:46) M.Forte right tackle to CHI 31 for -1 yards (R.Mathis).,34,14,2012
20120909_IND@CHI,3,19,2,CHI,IND,2,11,69,(4:02) J.Cutler pass short left to D.Hester to CHI 29 for -2 yards (J.Powers).,34,14,2012
20120909_IND@CHI,3,18,13,CHI,IND,3,13,71,(3:13) (Shotgun) J.Cutler sacked at CHI 22 for -7 yards (R.Mathis).,34,14,2012
20120909_IND@CHI,3,17,46,CHI,IND,4,20,78,(2:46) (Punt formation) A.Podlesh punts 40 yards to IND 38 Center-P.Mannelly. L.Brazill to IND 46 for 8 yards (B.Costanzo).,34,14,2012
20120909_IND@CHI,3,17,37,IND,CHI,1,10,54,(2:37) A.Luck pass incomplete short middle to C.Fleener.,14,34,2012
20120909_IND@CHI,3,17,32,IND,CHI,2,10,54,(2:32) (Shotgun) D.Brown right tackle to CHI 41 for 13 yards (T.Jennings; C.Conte).,14,34,2012
20120909_IND@CHI,3,16,53,IND,CHI,1,10,41,(1:53) A.Luck pass incomplete. Chicago challenged the incomplete pass ruling and the play was REVERSED. A.Luck sacked at CHI 45 for -4 yards (C.Wootton). FUMBLES (C.Wootton) RECOVERED by CHI-J.Peppers at CHI 41. J.Peppers to CHI 41 for no gain (A.Castonzo).,14,34,2012
20120909_IND@CHI,3,16,49,CHI,IND,1,10,59,(1:49) M.Forte left end to CHI 38 for -3 yards (K.Conner).,34,14,2012
20120909_IND@CHI,3,16,9,CHI,IND,2,13,62,(1:09) (Shotgun) J.Cutler pass incomplete deep middle to E.Bennett (A.Bethea).,34,14,2012
20120909_IND@CHI,3,16,3,CHI,IND,3,13,62,(1:03) (Shotgun) J.Cutler pass short left to B.Marshall to 50 for 12 yards (J.Powers). Measurement. Chicago challenged the runner was down by contact ruling and the play was Upheld. (Timeout #1.),34,14,2012
20120909_IND@CHI,3,15,20,CHI,IND,4,1,50,(:20) (Punt formation) A.Podlesh punts 50 yards to end zone Center-P.Mannelly Touchback.,34,14,2012
20120909_IND@CHI,3,15,12,IND,CHI,1,10,80,(:12) A.Luck scrambles right end pushed ob at IND 26 for 6 yards (T.Jennings).,14,34,2012
20120909_IND@CHI,4,15,0,IND,CHI,2,4,74,(15:00) A.Luck pass short right to R.Wayne to IND 46 for 20 yards (M.Wright).,14,34,2012
20120909_IND@CHI,4,14,25,IND,CHI,1,10,54,(14:25) (Shotgun) V.Ballard left guard to IND 48 for 2 yards (M.Toeaina).,14,34,2012
20120909_IND@CHI,4,13,49,IND,CHI,2,8,52,(13:49) A.Luck pass deep left to R.Wayne to CHI 31 for 21 yards (C.Conte).,14,34,2012
20120909_IND@CHI,4,13,8,IND,CHI,1,10,31,(13:08) V.Ballard left end to CHI 31 for no gain (J.Peppers).,14,34,2012
20120909_IND@CHI,4,12,25,IND,CHI,2,10,31,(12:25) (Shotgun) A.Luck pass incomplete deep left to C.Fleener.,14,34,2012
20120909_IND@CHI,4,12,21,IND,CHI,3,10,31,(12:21) (Shotgun) A.Luck pass incomplete short middle to D.Avery.,14,34,2012
20120909_IND@CHI,4,12,16,IND,CHI,4,10,31,(12:16) (Shotgun) A.Luck pass short middle to K.Adams to CHI 18 for 13 yards (D.Moore).,14,34,2012
20120909_IND@CHI,4,11,33,IND,CHI,1,10,18,(11:33) A.Luck pass short right to R.Wayne pushed ob at CHI 11 for 7 yards (K.Hayden).,14,34,2012
20120909_IND@CHI,4,11,6,IND,CHI,2,3,11,(11:06) A.Luck pass short left to D.Avery to CHI 4 for 7 yards (K.Hayden).,14,34,2012
20120909_IND@CHI,4,10,28,IND,CHI,1,4,4,(10:28) (Shotgun) A.Luck pass incomplete short middle to R.Wayne.,14,34,2012
20120909_IND@CHI,4,10,24,IND,CHI,2,4,4,(10:24) A.Luck pass short left to D.Avery for 4 yards TOUCHDOWN.,14,34,2012
20120909_IND@CHI,4,10,24,IND,CHI,,,4,A.Vinatieri extra point is GOOD Center-M.Overton Holder-P.McAfee.,14,34,2012
20120909_IND@CHI,4,10,24,IND,CHI,,,4,P.McAfee kicks 65 yards from IND 35 to end zone Touchback.,21,34,2012
20120909_IND@CHI,4,10,20,CHI,IND,1,10,80,(10:20) M.Forte right guard to CHI 21 for 1 yard (K.Conner).,34,21,2012
20120909_IND@CHI,4,9,39,CHI,IND,2,9,79,(9:39) J.Cutler pass deep left to B.Marshall to CHI 43 for 22 yards (J.Powers).,34,21,2012
20120909_IND@CHI,4,8,56,CHI,IND,1,10,57,(8:56) M.Forte right end pushed ob at CHI 46 for 3 yards (J.Freeman).,34,21,2012
20120909_IND@CHI,4,8,20,CHI,IND,2,7,54,(8:20) M.Forte left guard to IND 48 for 6 yards (A.Bethea).,34,21,2012
20120909_IND@CHI,4,7,40,CHI,IND,3,1,48,(7:40) M.Bush left tackle to IND 45 for 3 yards (J.Freeman).,34,21,2012
20120909_IND@CHI,4,7,0,CHI,IND,1,10,45,(7:00) M.Forte right tackle to IND 42 for 3 yards (V.Davis).,34,21,2012
20120909_IND@CHI,4,6,16,CHI,IND,2,7,42,(6:16) J.Cutler pass deep middle to A.Jeffery for 42 yards TOUCHDOWN.,34,21,2012
20120909_IND@CHI,4,6,16,CHI,IND,,,42,R.Gould extra point is GOOD Center-P.Mannelly Holder-A.Podlesh.,34,21,2012
20120909_IND@CHI,4,6,16,CHI,IND,,,42,R.Gould kicks 53 yards from CHI 35 to IND 12. M.Moore to IND 19 for 7 yards (A.Walters).,41,21,2012
20120909_IND@CHI,4,6,2,IND,CHI,1,10,81,(6:02) (Shotgun) A.Luck pass incomplete short middle to R.Wayne (D.Moore).,21,41,2012
20120909_IND@CHI,4,5,54,IND,CHI,2,10,81,(5:54) (Shotgun) A.Luck pass short left to M.Moore to IND 30 for 11 yards (K.Hayden).,21,41,2012
20120909_IND@CHI,4,5,30,IND,CHI,1,10,70,(5:30) (No Huddle) A.Luck pass incomplete short right to R.Wayne (D.Moore).,21,41,2012
20120909_IND@CHI,4,5,28,IND,CHI,2,10,70,(5:28) (Shotgun) A.Luck pass incomplete short middle to D.Avery.,21,41,2012
20120909_IND@CHI,4,5,24,IND,CHI,3,10,70,(5:24) (Shotgun) A.Luck sacked at IND 21 for -9 yards (H.Melton).,21,41,2012
20120909_IND@CHI,4,5,1,IND,CHI,4,19,79,(5:01) (Punt formation) P.McAfee punts 54 yards to CHI 25 Center-M.Overton downed by IND-J.Lefeged.,21,41,2012
20120909_IND@CHI,4,4,48,CHI,IND,1,10,75,(4:48) M.Bush right end to CHI 46 for 21 yards (J.Hughes). PENALTY on CHI-K.Davis Offensive Holding 10 yards enforced at CHI 25 - No Play.,41,21,2012
20120909_IND@CHI,4,4,16,CHI,IND,1,20,85,(4:16) M.Bush left tackle to CHI 18 for 3 yards (J.Freeman).,41,21,2012
20120909_IND@CHI,4,3,30,CHI,IND,2,17,82,(3:30) M.Bush right tackle to CHI 15 for -3 yards (M.Harvey).,41,21,2012
20120909_IND@CHI,4,2,43,CHI,IND,3,20,85,(2:43) M.Bush right tackle to CHI 21 for 6 yards (J.Lefeged).,41,21,2012
20120909_IND@CHI,4,2,37,CHI,IND,4,14,79,(2:37) (Punt formation) A.Podlesh punts 40 yards to IND 39 Center-P.Mannelly. L.Brazill pushed ob at IND 43 for 4 yards (S.McManis).,41,21,2012
20120909_IND@CHI,4,2,28,IND,CHI,1,10,57,(2:28) (Shotgun) A.Luck pass short right to C.Fleener to IND 45 for 2 yards (M.Wright).,21,41,2012
20120909_IND@CHI,4,2,10,IND,CHI,2,8,55,(2:10) (No Huddle Shotgun) A.Luck pass incomplete short right to C.Fleener.,21,41,2012
20120909_IND@CHI,4,2,4,IND,CHI,3,8,55,(2:04) (Shotgun) A.Luck sacked at IND 38 for -7 yards (H.Melton).,21,41,2012
20120909_IND@CHI,4,1,59,IND,CHI,4,15,62,(1:59) (Shotgun) A.Luck pass deep left to D.Avery to CHI 36 for 26 yards (D.Moore).,21,41,2012
20120909_IND@CHI,4,1,52,IND,CHI,1,10,36,(1:52) (Shotgun) A.Luck pass deep right intended for K.Adams INTERCEPTED by T.Jennings at CHI 15. T.Jennings to CHI 26 for 11 yards (A.Castonzo).,21,41,2012
20120909_IND@CHI,4,1,42,CHI,IND,1,10,74,(1:42) J.Cutler kneels to CHI 25 for -1 yards.,41,21,2012
20120909_IND@CHI,4,0,58,CHI,IND,2,11,75,(:58) J.Cutler kneels to CHI 24 for -1 yards.,41,21,2012
20120909_IND@CHI,4,0,33,CHI,IND,3,12,76,(:33) J.Cutler kneels to CHI 23 for -1 yards.,41,21,2012
20120909_IND@CHI,4,0,33,CHI,IND,,,76,                      ,41,21,2012
20120909_PHI@CLE,1,0,0,CLE,PHI,,,76,P.Dawson kicks 57 yards from CLV 35 to PHI 8. S.Havili to PHI 26 for 18 yards (L.Fort).,0,0,2012
20120909_PHI@CLE,1,59,56,PHI,CLE,1,10,74,(14:56) M.Vick pass short left to L.McCoy to PHI 20 for -6 yards (B.Winn).,0,0,2012
20120909_PHI@CLE,1,59,16,PHI,CLE,2,16,80,(14:16) (Shotgun) M.Vick pass short middle to B.Celek to PHI 31 for 11 yards (D.Jackson; C.Robertson).,0,0,2012
20120909_PHI@CLE,1,58,33,PHI,CLE,3,5,69,(13:33) (Shotgun) M.Vick pass short left to L.McCoy to CLV 45 for 24 yards (E.Hagg). PENALTY on PHI-J.Maclin Offensive Pass Interference 10 yards enforced at PHI 31 - No Play.,0,0,2012
