Country,City,AccentCity,Region,Population,Latitude,Longitude
es,villardeciervos,Villardeciervos,58,,41.878932,-7.382647
lb,jarjouaa,Jarjoûaa,02,,33.4469444,35.5208333
bo,berlin,Berlín,06,,-10.7833333,-66.3333333
bo,estancia novillero,Estancia Novillero,02,,-18.2833333,-65.2166667
be,deinze,Deinze,08,27777,50.983333,3.533333
pk,spera sharan melan,Spera Sharan Melan,02,,31.026534,68.690995
lb,bmaryamine,Bmaryamîne,02,,33.15,35.3
ru,sagada,Sagada,12,,42.908834,46.137667
cn,baligang,Baligang,01,,31.085727,118.023454
vn,ban tang,Ban Tang,32,,21.116667,104.483333
af,gada chineh,Gada Chineh,14,,34.686035,69.679637
af,band-e tughay,Band-e Tughay,39,,32.963913,65.501797
af,`alam `ali,`Alam `Ali,03,,35.578158,68.461067
ph,tiling,Tiling,H3,3332,9.9736,122.6544
ng,opaleye,Opaleye,32,,7.528056,3.757222
pe,alisal,Alisal,06,,-5.3166667,-79.2666667
id,oesoe,Oesoe,38,,-2.5922,121.0918
cz,radl,Radl,83,,50.697703,15.115058
hk,sha kok mei,Sha Kok Mei,00,,22.3833333,114.2666667
zm,chasara,Chasara,06,,-14.35,31.9833333
fr,sanguille,Sanguille,A3,,46.778945,1.812468
zm,mukawo,Mukawo,05,,-14.4666667,28.1666667
us,little waupon,Little Waupon,WI,,44.5938889,-89.3944444
ru,leontyevskiy,Leontyevskiy,61,,49.033333,42.1
pk,mahmud jamalani,Mahmud Jamalani,02,,30.157306,69.730745
de,keutschen,Keutschen,14,,51.133333,12.083333
mm,thikahedo,Thikahedo,05,,18.05,97.2166667
ir,mogheytiyeh,Mogheytiyeh,15,,30.2928,48.3864
cn,xiaojia dayan,Xiaojia Dayan,12,,29.995884,111.547588
id,dampit satu,Dampit Satu,30,,-7.1581,106.9901
cn,shilixiaoshan,Shilixiaoshan,05,,42.439454,127.572098
ru,rogovo,Rogovo,90,,57.166667,54.533333
mx,san juan de la puerta,San Juan de la Puerta,11,,20.730278,-101.701389
ir,chonbeh sara,Chonbeh Sara,08,,37.560833,49.067222
cn,dai,Dai,32,,30.585805,103.521729
cn,miaonan,Miaonan,26,,34.489038,109.406786
us,mariana,Mariana,PR,,18.3355556,-65.9536111
us,black wolf,Black Wolf,WV,,37.3361111,-81.4863889
cn,leiguanji,Leiguanji,01,,32.347222,118.615833
la,ban lamphian,Ban Lamphian,10,,16.35,105.366667
bd,sarulia,Sarulia,81,,23.8333333,90.3333333
ht,ti charute,Ti Charute,09,,19.7211111,-72.1697222
nl,elsteren,Elsteren,05,,51.55419,6.075351
cd,monganga,Monganga,10,,-2.283333,25.783333
iq,khanika,Khanika,08,,37.1791667,43.3483333
in,sakchi,Sakchi,38,,22.816667,86.216667
in,indas,Indas,28,,23.15,87.616667
id,bangker,Bangker,07,,-6.7321,111.3289
co,montanita,Montañita,14,,2.570724,-72.745711
ru,chelasinskaya,Chelasinskaya,30,,57.583333,137.433333
gn,sonssadougou,Sonssadougou,01,,8.8166667,-8.4333333
cn,tanjia,Tanjia,12,,29.20398,114.051383
cm,nganbe,Nganbé,05,,4.2333333,10.6166667
mg,marofatotra,Marofatotra,06,,-23.6,45.6333333
cn,wangjingping,Wangjingping,30,,23.853709,116.594563
in,tori fatehpur,Tori Fatehpur,36,10211,25.45,79.133333
cz,vrbno nad lesy,Vrbno nad Lesy,88,,50.321604,13.906794
es,apeadero,Apeadero,51,,37.35,-2.083333
af,saifo kelay,Saifo Kelay,28,,31.958663,66.743414
vn,srok loi son,Srok Loi Son,31,,11.566667,106.633333
id,sawahasep,Sawahasep,30,,-6.738333,106.820278
cn,huahuaqiao,Huahuaqiao,32,,29.411305,103.845711
br,protestantes,Protestantes,15,,-22.733333,-46.3
bd,ramhari taluk,Ramhari Taluk,85,,22.8333333,91.0
cd,bulaya,Bulaya,10,,-4.183333,26.516667
cn,liyuancun,Liyuancun,30,,21.649444,111.6125
kh,phumi kampong chrey,Phumi Kampong Chrey,13,,13.9833333,105.8333333
gn,morifinia,Morifinia,10,,9.5166667,-13.3333333
kz,alatay,Alatay,16,,53.966667,67.55
us,waverly,Waverly,MS,,33.5675000,-88.5038889
id,perbulan,Perbulan,26,,3.1427,98.0645
tr,kizil,Kizil,10,,40.119919,27.987756
fr,labrosse,Labrosse,A3,,48.242895,2.392649
kr,songhyonni,Songhyonni,13,,37.485833,127.620278
fr,darois,Darois,A1,,47.390577,4.938324
lr,molokua,Molokua,01,,6.65,-9.5333333
ng,jauro alhaji,Jauro Alhaji,35,,8.616667,12.05
ro,balintu nou,Balintu Nou,36,,45.816667,21.883333
us,bayhead,Bayhead,MD,,39.0427778,-76.4244444
cn,shenkuangfuchuang,Shenkuangfuchuang,04,,32.211389,120.582778
id,banjardowo,Banjardowo,10,,-7.926111,110.690833
in,bolthan,Bolthan,16,,20.183333,74.916667
af,manah ha,Manah Ha,11,,33.30201,61.960354
id,bulu duri,Bulu Duri,01,,2.7297,99.6836
tz,kimunyu,Kimunyu,18,,-4.5166667,38.4166667
ru,bessonovka,Bessonovka,67,,50.7768,48.2607
lk,kumbukewatta,Kumbukewatta,32,,7.8333333,79.95
ro,resighea,Resighea,05,,47.6,22.316667
us,campbell,Campbell,TX,,33.1480556,-95.9511111
co,laas dantas,Laas Dantas,10,,8.213116,-73.558145
td,moursale bamba,Moursalé Bamba,10,,9.35,14.7
id,sekindal,Sekindal,01,,4.3921,97.2562
ch,luchsingen,Luchsingen,08,,46.966404,9.037147
pl,niedzwiedz,Niedzwiedz,79,,50.283333,17.55
pk,chak eight-three l,Chak Eight-Three L,04,,30.727081,71.74418
fr,buciere,Bucière,A3,,46.867917,2.744789
fr,sarlande,Sarlande,97,,45.451222,1.117314
hn,planes de hicaque,Planes de Hicaque,01,,15.6666667,-87.3833333
my,kundang,Kundang,01,,2.1851,102.5143
pk,haji sohail,Haji Sohail,02,,28.119046,67.968634
hu,iharosi dulo,Iharosi Dulo,23,,46.8,17.433333
lr,biple,Biple,09,,6.94,-8.6563889
dz,berkais,Berkaïs,14,,36.5666667,4.5
so,golol,Golol,09,,0.8883333,41.9647222
in,chillur,Chillur,02,,17.680278,78.9275
do,mahoma abajo,Mahoma Abajo,33,,18.5666667,-70.3666667
ir,nosratabad-e behraz,Nosratabad-e Behraz,09,,34.6921,48.0856
af,salam kalay,Salam Kalay,28,,32.582063,67.309394
tz,izyomba,Izyomba,24,,-7.3833333,31.2666667
be,han-du-han,Han-du-Han,06,,49.8,5.116667
us,athena,Athena,FL,,29.9877778,-83.4944444
hu,alsoszallas,Alsószállás,01,,46.378523,19.522807
so,geed abeerah,Geed Abeerah,16,,9.5833333,43.75
gr,trivounon,Trívounon,08,,40.75,21.3
bg,yutyukler,Yutyukler,52,,43.4333333,26.6333333
vn,khao meut,Khao Meut,39,,22.15,106.533333
lk,periyapadu,Periyapadu,32,,7.85,79.7666667
pg,tauhimbier,Tauhimbier,11,,-3.6833333,142.7333333
ec,cojiemies,Cojiemíes,14,,0.3666667,-80.0333333
mx,bastan,Bastán,16,,18.745833,-101.166667
gr,neapolis,Neápolis,46,2809,35.2538889,25.6097222
ba,kravarevo,Kravarevo,02,,43.2019444,18.5233333
mr,vindi boke,Vindi Boké,10,,15.4166667,-12.4166667
gb,zeal monachorum,Zeal Monachorum,D4,,50.816667,-3.816667
id,karangseme,Karangseme,17,,-8.6013,116.0937
at,reinpolz,Reinpolz,03,,48.766667,14.85
lb,farayya,Farayya,05,,34.0166667,35.8166667
it,altavilla irpina,Altavilla Irpina,04,,41,14.783333
us,echeta,Echeta,WY,,44.4580556,-105.8758333
pe,hacienda santa ana del quiroz,Hacienda Santa Ana del Quiroz,20,,-4.5416667,-80.085
vn,la hao,La Hào,86,,21.225582,105.341721
dz,sidi mohammed bene zerga,Sidi Mohammed Bene Zerga,26,,35.4391667,0.3152778
ao,chiguita,Chiguita,12,,-8.634352,16.958663
cd,mela,Mela,12,,-3.316667,28.016667
ci,talahini-sokoura,Talahini-Sokoura,92,,8.118382,-3.64483
kr,oeju,Oeju,12,,37.705833,126.396389
il,ga`aton,Ga`aton,03,,32.995558,35.100917
ee,myassa,Myassa,14,,57.9944444,22.1777778
ru,olgovka,Olgovka,54,,54.356651,74.999524
th,ban nok ban,Ban Nok Ban,56,,13.093528,100.012861
us,hay springs,Hay Springs,NE,,42.6838889,-102.6894444
th,ban pu muen nai,Ban Pu Muen Nai,02,,20.026306,99.168278
mw,jailos,Jailos,13,,-13.5333333,32.8666667
id,pasirmuncang,Pasirmuncang,33,,-6.0969,105.9802
cu,cangrejeras,Cangrejeras,11,,23.0469444,-82.5125
md,aleksandreni noua,Aleksandreni Noua,78,,46.721944,29.023056
id,darungan kidul,Darungan Kidul,08,,-7.8411,112.1393
cn,hanpei,Hanpei,24,,36.749722,113.162778
za,battlemond,Battlemond,10,,-26.895643,23.715743
ru,viktorovka,Viktorovka,86,,49.694086,40.241839
id,doromenge,Doromenge,18,,-8.8717,121.1126
ph,dalena,Dalena,31,,17.46582,121.862946
gr,polovitsa,Polovítsa,42,,36.9333333,22.4666667
us,lake lucerne estates,Lake Lucerne Estates,GA,,33.8336111,-84.0983333
de,gerholling,Gerholling,02,,48.85,13.133333
al,ball,Ball,45,,40.3847222,20.1102778
nl,nieuwe vaart,Nieuwe Vaart,02,,52.989153,6.005976
kp,iryangdong,Iryangdong,03,,39.6861111,126.9105556
mx,la congoja,La Congoja,01,,22.166667,-102.55
ir,fark,Fark,34,,34.783973,49.814401
pk,nauth mirwal,Nauth Mirwal,04,,33.487298,72.302299
ve,morrocoyes,Morrocoyes,03,,6.2977778,-67.5461111
kp,kwanchongdong,Kwanchongdong,06,,38.6333333,125.0
cn,mengguan,Mengguan,10,,37.822222,115.225833
ir,jowlarestan,Jowlarestan,28,,32.5842,51.5595
ir,gorgi dar,Gorgi Dar,13,,34.7306,46.7414
vn,som chen,Som Chen,19,,21.75,104.733333
la,ban namon,Ban Namôn,21,,18.105833,102.749722
lv,lielberze,Lielberze,08,,56.6444444,23.2425
hu,belatanya,Bélatanya,04,,48.291752,21.886333
ba,preradi,Preradi,02,,44.8030556,16.9688889
fr,l'iscle,L'Iscle,B8,,43.930238,6.632235
zm,mcekeni,Mcekeni,06,,-14.1333333,31.2
ni,el obraje,El Obraje,03,,12.8,-86.9666667
ru,teploye,Tëploye,10,,53.034797,34.630195
bd,harinarayanpur,Harinarayanpur,81,,23.7666667,89.1166667
be,la goutte,La Goutte,06,,50,5.416667
no,skjelvik,Skjelvik,07,,60.166667,6.583333
id,mannukuki,Mannukuki,38,,-5.1153,119.533
us,gibson,Gibson,WY,,42.0186111,-104.9569444
id,huta raja,Huta Raja,26,,2.5007,98.7349
ru,katun,Katun,11,,53.683333,109.066667
ba,sikulje turske,Sikulje Turske,01,,44.5777778,18.5063889
cn,yucheshan,Yucheshan,26,,34.726111,108.646389
us,fowler,Fowler,IL,,40.0077778,-91.2583333
ng,warankai,Warankai,51,,13.473871,5.783296
mz,mecoliua,Mecoliua,06,,-14.0675,38.9275
lk,tambuwa,Tambuwa,32,,7.7166667,80.4333333
iq,shotah,Shotah,15,,36.4858333,42.9338889
ng,unguwar tsamga,Unguwar Tsamga,24,,13.05,7.366667
id,ternadi,Ternadi,07,,-6.6789,110.8806
me,njegulov do,Njegulov Do,00,,42.540278,18.863611
do,el copado,El Copado,05,,18.5833333,-69.6666667
af,dehqan qal`ah,Dehqan Qal`ah,05,,35.367595,67.483926
ve,mocoties,Mocotíes,14,,8.4172222,-71.625
ua,kozachyzna,Kozachyzna,22,,48.857589,26.001255
ph,nasugbu,Nasugbu,09,,14.0722,120.6332
mz,bobacar,Bobacar,03,,-21.8383333,35.2902778
tr,koyuneli,Koyuneli,35,,38.975278,27.176667
td,telibe,Télibé,02,,14.8333333,22.1166667
cn,wolongchong,Wolongchong,12,,30.998715,111.755839
at,kagran,Kagran,09,,48.25,16.416667
gb,whatcote,Whatcote,P3,,52.083333,-1.55
ma,metmour n'ait sidi bouzid,Metmour n'Ait Sidi Bouzid,55,,30.75516,-8.394452
us,ohio city,Ohio City,OH,,40.7713889,-84.6155556
no,synnovjord,Synnövjord,18,,69.612222,18.339167
af,dahan-e qol,Dahan-e Qol,08,,34.052702,67.479139
ru,sobinka,Sobinka,72,,53.430278,42.171944
mx,estancia,Estancia,22,,20.2,-99.9
id,serdangmenang,Serdangmenang,32,,-3.3,104.9
id,sionggangdolok,Sionggangdolok,26,,2.5769,99.0304
id,barulega dua,Barulega Dua,30,,-6.818889,107.054167
us,bonanza hills,Bonanza Hills,NC,,36.1811111,-80.0786111
cn,xiaolancun,Xiaolancun,03,,28.57,115.93
us,berdan,Berdan,IL,,39.3650000,-90.3952778
th,ban na,Ban Na,77,,16.1,104.8
it,ca de' mari,Ca de' Mari,09,,45.15,10.1
ru,sakharnoye pole,Sakharnoye Pole,25,,53.52338,34.60926
ru,lunevo,Lunëvo,56,,53.016667,36.233333
ma,oulad yassine,Oulad Yassine,50,,32.869966,-7.24722
ir,shukol saragh,Shukol Saragh,15,,32.088,49.4786
dz,douar selehbia,Douar Selehbia,07,,35.9508333,0.2377778
lt,rasciunu,Rasciunu,60,,56.1,25.1666667
mn,sangiyn dalay,Sangiyn Dalay,10,,45.1333333,97.75
ru,poroshino,Poroshino,10,,53.133863,33.94137
gq,bonche,Bonche,08,,1.1333333,9.4833333
it,bagnoregio,Bagnoregio,07,,42.616667,12.083333
us,manor,Manor,TX,,30.3405556,-97.5566667
pl,chociszewo,Chociszewo,78,,52.418478,20.38499
mx,itunyaso,Itunyaso,20,,17.234167,-97.390278
id,pulogadung satu,Pulogadung Satu,30,,-6.253333,107.446944
zr,mokaba,Mokaba,09,,0.3666667,25.95
mm,tegyaungywa,Tegyaungywa,01,,20.8,92.85
dk,dallerup,Dallerup,18,,56.168907,9.787908
cn,houwuliang,Houwuliang,19,,41.51416,121.907531
tr,sil,Sil,65,,37.9175,43.370833
at,geretschlag,Geretschlag,03,,47.6,16.266667
kr,surihyon,Surihyon,13,,37.7918,127.432
ru,aleksandrovo-koldabash,Aleksandrovo-Koldabash,57,,52.404728,44.069572
ru,zhabnitsa,Zhabnitsa,77,,57.862441,34.238461
ng,emichi,Emichi,26,,7.2473,7.9303
kh,phumi samraong (2),Phumi Samraong (2),19,,11.0666667,104.9
pk,kot nawab,Kot Nawab,04,,30.093825,72.561695
ru,gordenino,Gordenino,72,,51.883753,41.137915
ba,rendici,Rendici,02,,44.8813889,16.8133333
kr,hanchon,Hanchon,14,,36.882517,129.26334
ph,bato y biasong,Bato y Biasong,30,,11.1551,123.0172
ve,cano grande,Caño Grande,20,,7.5311111,-71.7705556
kr,piryongdaeri,Piryongdaeri,13,,37.7666,127.537
af,khadzhiaziz,Khadzhiaziz,23,,31.609345,65.791601
hr,seghetto,Seghetto,04,,45.4091667,13.545
ru,zobnina,Zobnina,71,,56.7222,58.3688
la,ban van veng,Ban Van Veng,04,,17.65,105.066667
ir,bidar'iyeh,Bidar'iyeh,11,,28.6979,55.7514
zm,sibeta sitoya kuta,Sibeta Sitoya Kuta,03,,-14.7666667,23.5
zr,bafwamabululu,Bafwamabululu,09,,1.4,26.1
nz,terrace end,Terrace End,G2,,-40.35,175.616667
th,ban chueak klang,Ban Chueak Klang,30,,15.440084,104.106139
za,ngcweleni,Ngcweleni,05,,-31.000806,29.492457
af,kolikheyl',Kolikheyl',36,,33.472855,69.016548
kz,yesentay,Yesentay,01,,43.416667,76.983333
gn,diavassama,Diavassama,21,,8.7308333,-9.9025
ru,yelsakovo,Yelsakovo,37,,58.738546,42.699527
kp,hangagol,Hangagol,09,,38.3825,128.1494444
bo,orobaya,Orobaya,04,,-16.4166667,-67.5
gh,ohiamiasi,Ohiamiasi,02,,6.3,-1.25
cn,shangjiuwu zhen,Shangjiuwu Zhen,09,,33.948963,112.977669
ee,kolodavitsa,Kolodavitsa,12,,57.8408333,27.5425
ru,muratovo,Muratovo,08,,53.0354,57.0741
ru,udobny,Udobny,38,,45.117222,40.750833
kh,phumi neal,Phumi Neal,16,,13.9666667,103.8333333
my,kampong pak elong,Kampong Pak Elong,03,,5.966667,102.416667
es,caserio vista-bella,Caserío Vista-Bella,31,,37.883333,-1.366667
ru,poselye-kondas,Poselye-Kondas,90,,59.417018,56.418146
ma,achaich,Achaïch,51,,32.53258,-8.701372
sy,ridwah,Ridwah,12,,36.15,36.6166667
se,biellojaure,Biellojaure,23,,65.8,15.666667
kr,sokchongdong,Sokchongdong,06,,38.105,127.885
ru,nizhnyaya maksakovka,Nizhnyaya Maksakovka,34,,61.639224,50.931728
no,skaanevik,Skaanevik,07,,59.733333,5.983333
kr,ubonggol,Ubonggol,14,,36.025673,129.079931
pl,siekluki,Siekluki,81,,52.626443,22.959088
pk,manai,Manai,03,,32.958611,70.581111
cn,aoshihtsun,Aoshihtsun,24,,39.966752,113.965868
br,mata da varjota,Mata da Varjota,13,,-3.976944,-43.410278
ng,dandadu,Dandadu,43,,8.466667,10.766667
ru,razbugorye,Razbugorye,07,,45.621944,47.594722
sv,san juan talpa,San Juan Talpa,06,,13.5027778,-89.0908333
gb,glamorganshire,Glamorganshire,Y5,,51.666667,-3.666667
sn,seignethiou maissa,Seignethiou Maïssa,08,,15.6,-16.45
us,searcy,Searcy,AR,20154,35.2505556,-91.7361111
us,millridge,Millridge,GA,,33.9244444,-84.4602778
kr,yusan,Yusan,14,,35.79912,128.22233
fr,pont-de-menat,Pont-de-Menat,98,,46.102037,2.931109
de,klepzig,Klepzig,11,,52.016667,12.533333
mm,wayu,Wayu,01,,19.4833333,94.1333333
ir,chekeh kureh,Chekeh Kureh,05,,30.580858,51.624161
ua,komburleyevka,Komburleyevka,16,,46.751126,31.55392
cn,dazhucun,Dazhucun,01,,31.7,117.566667
ir,kalrud-e `olya,Kalrud-e `Olya,29,,28.6647,57.7185
id,buyumpondoli,Buyumpondoli,21,,-1.774,120.5998
ma,ihihech des ait mimoun,Ihihech des Aït Mimoun,55,,30.26892,-9.513568
ir,mudanum,Mudanum,07,,28.75,55.133333
de,gross lunow,Groß Lunow,12,,53.933333,12.65
kr,kolchangbau,Kolchangbau,14,,36.6349,129.1766
td,tabago foulbe,Tabago Foulbé,10,,9.2,14.3833333
es,san lorenzo,San Lorenzo,56,,41.8,2.916667
us,bruce,Bruce,NC,,35.6730556,-77.4841667
ua,moshenki,Moshenki,21,,50.247442,34.913944
pk,goth wingi,Goth Wingi,05,,25.0075,67.0374
id,andai,Andai,39,,-.916667,134
mx,casas viejas,Casas Viejas,12,,18,-101.533333
sv,hacienda danta,Hacienda Danta,01,,13.75,-90.0833333
br,bairro das pederneiras,Bairro das Pederneiras,27,,-21.733333,-51.833333
mg,ivohena,Ivohena,02,,-22.2166667,47.3666667
rw,gasaka,Gasaka,04,,-2.4833333,29.5166667
ng,logyunma,Logyunma,41,,8.733333,6.333333
kz,chebarkul'skiy,Chebarkul'skiy,04,,49.716667,55.616667
in,garh panchkot,Garh Panchkot,28,,23.6,86.766667
ir,kotkeh,Kotkeh,13,,34.8975,46.0684
de,unterpilghausen,Unterpilghausen,07,,51.1,7.25
de,kleinsteinbach,Kleinsteinbach,01,,48.966667,8.55
pl,gross rauden,Gross Rauden,83,,50.190788,18.450766
kr,ogye,Ogye,14,,36.3844,128.3905
ci,diorodougou,Diorodougou,91,,8.223645,-5.689219
iq,jama`at al aliyan,Jama`at al Aliyan,09,,31.5,46.3166667
th,ban khao tham,Ban Khao Tham,52,,13.716667,99.766667
tr,sari,Sari,72,,37.358611,41.295
pk,basti bahawalpur,Basti Bahawalpur,04,,30.550897,72.11468
us,east long branch,East Long Branch,NJ,,40.3133333,-73.9783333
hu,berecztanya,Berecztanya,04,,47.833333,20.7
ru,orlinoye,Orlinoye,59,,44.757778,133.636111
iq,majid al ibrahim,Majid al Ibrahim,17,,32.1519444,44.44
us,turtle beach,Turtle Beach,LA,,31.4177778,-93.6444444
ir,bardeh rash,Bardeh Rash,01,,36.1723,45.7119
co,la florecita,La Florecita,29,,3.917768,-75.99106
bd,purba chak,Purba Chak,81,,23.65,90.0333333
bg,dzhafer,Dzhafer,61,,42.9166667,27.65
ph,dalayap viejo,Dalayap Viejo,51,,15.966667,120.716667
tr,dil,Dil,34,,40.816667,29.283333
id,botubulotu,Botubulotu,34,,.6903,122.9905
ru,krasnoselye,Krasnoselye,85,,58.883333,40.25
ar,campo alegre,Campo Alegre,09,,-25.132441,-60.33238
at,bonacker,Bonacker,08,,47.266667,9.733056
ci,anouan kouamikro,Anouan Kouamikro,81,,7.23207,-4.985521
pg,kempeni,Kempeni,12,,-5.85,145.4
in,mohana,Mohana,10,,29.033333,76.85
tr,kocak,Koçak,63,,37.317284,39.200699
cn,huangshantou,Huangshantou,02,,27.840278,119.636111
se,sofiedal,Sofiedal,09,,57.966667,16.083333
la,ban phou ma,Ban Phou Ma,14,,19.35,103.766667
es,bouza,Bouza,34,,43.515975,-6.970122
ne,gidan ara gigale,Gidan Ara Gigalé,04,,13.6833333,7.0666667
my,kampung buloh china,Kampung Buloh China,01,,1.9267,102.7699
tr,yukari kizkayasi,Yukari Kizkayasi,60,,40.356252,36.076706
cn,junzhoutoudaxu,Junzhoutoudaxu,03,,28.888752,116.045415
ua,preboya,Preboya,25,,48.048468,24.392917
se,bjornakullen,Björnakullen,08,,57.216667,13.933333
ng,tungar ndaboji,Tungar Ndaboji,31,,9.4,5.066667
tz,mayami,Mayami,21,,-6.1166667,39.2833333
th,ban plai khlong bang pha si,Ban Plai Khlong Bang Pha Si,53,,14.066667,100.266667
us,wooddale farms,Wooddale Farms,MD,,39.5583333,-76.5988889
fr,la luc,La Luc,97,,45.11451,.945793
us,buckingham,Buckingham,FL,,26.6747222,-81.7322222
ng,layinka,Layinka,54,,8.45,4.933333
lr,boinwoin,Boinwoin,15,,6.6058333,-10.8697222
us,long lake island,Long Lake Island,IN,,41.5216667,-87.0483333
sn,keur amat seydou,Keur Amat Seydou,10,,13.6666667,-16.0166667
us,holcomb,Holcomb,KS,,37.9861111,-100.9888889
cn,datang,Datang,19,,41.609722,119.539722
fr,ramouzens,Ramouzens,B3,,43.81338,.18536
ru,lyubin vtoroy,Lyubin Vtoroy,09,,50.274,38.8129
ar,los cerrillos abajo,Los Cerrillos Abajo,02,,-29.283333,-65.666667
tr,muil,Muil,74,,37.716667,41.770278
la,ban thano,Ban Thanô,04,,17.933333,104.466667
nz,mareretu,Mareretu,E7,,-36.033333,174.266667
br,upabucu,Upabuçu,06,,-5.516667,-38.483333
ru,zbyshki,Zbyshki,47,,55.603611,35.918056
id,perumahanmarinir,Perumahanmarinir,08,,-7.382,112.6839
us,eaton,Eaton,IN,,40.3402778,-85.3508333
mz,malembane,Malembane,03,,-21.8813889,34.8855556
sy,suq wadi barada,Suq Wadi Barada,08,,33.6166667,36.1
gb,yaxham,Yaxham,I9,,52.65,.966667
at,bregenz,Bregenz,08,26928,47.5,9.766667
af,qal`ah-ye mansur,Qal`ah-ye Mansur,35,,34.635536,70.213104
th,ban sai pla lai,Ban Sai Pla Lai,20,,17.30825,104.003584
sy,malek,Malek,01,,37.0069444,40.5222222
no,godoy,Godøy,08,,62.466667,6.016667
cn,fanlou,Fanlou,04,,34.477778,116.847222
ua,kalyuzhino,Kalyuzhino,07,,49.293665,35.982581
hu,halasztelep,Halásztelep,17,,46.066667,17.616667
cn,jiangxiaopu,Jiangxiaopu,19,,42.304655,124.939622
ru,zalazdibozh,Zalazdibozh,34,,63.783333,58.1
pa,la mesa,La Mesa,10,2228,8.15,-81.1833333
ng,bare,Bare,55,,9.883333,11.233333
be,niaster,Niaster,04,,50.45,5.666667
ng,jiga sala,Jiga Sala,40,,12.257652,4.524393
bd,khurma,Khurma,86,,24.8666667,91.7833333
mx,san bernardo tlamimilolpan,San Bernardo Tlamimilolpan,15,,19.5625,-98.7875
br,sitio sueli t. krause,Sítio Sueli T. Krause,26,,-26.1425,-49.3418
ke,mukuki,Mukuki,08,,-0.4666667,35.6833333
ua,aprelivka,Aprelivka,11,,45.68839,34.740076
it,ala di stura,Ala di Stura,12,,45.316667,7.316667
ru,matrenino,Matrënino,83,,56.266667,39.816667
bo,estancia marcani alta,Estancia Marcani Alta,01,,-19.2333333,-64.6
cn,waci,Waci,04,,32.770437,120.394242
th,ban phaeng,Ban Phaeng,73,,17.468472,104.658306
bo,estancia iscay mokho,Estancia Iscay Mokho,07,,-19.9833333,-65.3666667
ir,baghalu'iyeh,Baghalu'iyeh,29,,29.221413,57.279223
ua,myskow,Myskow,22,,48.774735,25.832149
br,conceicao do formoso,Conceição do Formoso,15,,-21.416667,-43.35
ua,alisovka,Alisovka,05,,48.75,37.433333
bo,lagunilla,Lagunilla,07,,-21.2333333,-65.65
cn,qishandong,Qishandong,30,,25.114444,114.023056
id,sumbersari dua,Sumbersari Dua,08,,-7.981944,112.602222
sl,gbodu,Gbodu,01,,8.8,-10.5833333
gp,pirogue,Pirogue,00,,15.9,-61.2666667
in,nurpur,Nurpur,28,,22.216389,88.080278
af,tele ghori,Tele Ghori,09,,34.632584,64.976746
mx,chivos,Chivos,19,,25.6,-99.2
cn,wushui nongchang shuiyangdui,Wushui Nongchang Shuiyangdui,31,,19.127907,109.938433
az,poselok imeni stepana razina,Posëlok Imeni Stepana Razina,09,,40.429722,49.958889
ua,mogilyany,Mogilyany,19,,50.425978,26.561898
ga,souangui,Souangui,05,,-2.4833333,10.5833333
za,meseg,Meseg,10,,-25.383333,26.233333
us,ridge view,Ridge View,PA,,40.1408333,-79.5466667
af,kshataakara,Kshataakara,23,,31.50446,67.296317
kr,kumma,Kumma,14,,36.256667,129.082222
bd,tongibari,Tongibari,81,,23.5166667,90.4666667
ph,buenavista,Buenavista,J1,3787,10.798742,123.554403
ng,akoli,Akoli,45,,5.035553,7.436562
us,griffith,Griffith,VA,,37.8658333,-79.7269444
tr,burc,Burç,83,,37.015178,37.186321
af,shaylah-ye muhammad gul,Shaylah-ye Muhammad Gul,28,,31.887972,67.112747
ru,bobrovnik,Bobrovnik,10,,52.8503,33.3298
mx,corralejo,Corralejo,06,,27.083333,-105.366667
mx,salitrillo,Salitrillo,19,,25.1,-99.7
kr,kalbonji,Kalbonji,06,,37.4436,128.4925
af,archatu,Archatu,07,,35.775105,64.792282
za,onder-papegaaiberg,Onder-Papegaaiberg,11,,-33.936815,18.831782
pk,chingazo,Chingazo,01,,34.743594,71.483312
mn,artsatayn shiliin hiid,Artsatayn Shiliin Hiid,14,,43.8,104.6833333
br,sitio roberto nalama,Sítio Roberto Nalama,18,,-25.896229,-49.400656
id,karangmedain timur,Karangmedain Timur,17,,-8.5867,116.1107
pk,tisa birri,Tisa Birri,07,,35.787737,75.402607
pl,rasztobol,Rasztobol,81,,54.216667,23
ru,kazino,Kazino,77,,56.178793,32.756206
at,aflenz kurort,Aflenz Kurort,06,,47.533333,15.233333
gn,sambaya,Sambaya,08,,10.3166667,-13.2833333
ru,droblino,Droblino,52,,58.559454,35.016221
us,stonewall,Stonewall,TN,,36.1902778,-85.8988889
nl,dinther,Dinther,06,,51.648193,5.487547
af,torkani,Torkani,18,,34.496631,70.943083
my,kampung batu tujoh,Kampung Batu Tujoh,02,,5.583769,100.73276
ru,shuvaleva,Shuvaleva,51,,55.189918,46.048497
la,ban phapho,Ban Phaphô,02,,14.733333,106.083333
us,bay view,Bay View,TN,,35.7611111,-84.6425000
id,wiyayu barat,Wiyayu Barat,08,,-8.2889,114.2229
ng,orile_imo,Orile_Imo,16,,6.922943,3.560253
fr,cros,Cros,A9,,43.992557,3.828722
ru,peni,Peni,47,,56.429212,35.541307
cn,fanyuan,Fanyuan,31,,18.375299,109.741005
id,simogoktali,Simogoktali,26,,2.7169,98.717
